1.944896e+20, 5.419608e+18, 8.975723e+16, 1.027678e+15, 9.633543e+12, 
1.947272e+20, 5.189638e+18, 8.227268e+16, 9.017361e+14, 8.097993e+12, 
1.949511e+20, 4.972557e+18, 7.551112e+16, 7.928048e+14, 6.825334e+12, 
1.951624e+20, 4.767515e+18, 6.939489e+16, 6.984011e+14, 5.767830e+12, 
1.953618e+20, 4.573713e+18, 6.385470e+16, 6.164186e+14, 4.886677e+12, 
1.955500e+20, 4.390633e+18, 5.883583e+16, 5.451685e+14, 4.151485e+12, 
1.957280e+20, 4.217253e+18, 5.427428e+16, 4.830006e+14, 3.535146e+12, 
1.958966e+20, 4.052833e+18, 5.012012e+16, 4.286180e+14, 3.016819e+12, 
1.960559e+20, 3.897331e+18, 4.634534e+16, 3.811215e+14, 2.581419e+12, 
1.962073e+20, 3.749494e+18, 4.289480e+16, 3.393667e+14, 2.213006e+12, 
1.963511e+20, 3.608872e+18, 3.973784e+16, 3.026086e+14, 1.900742e+12, 
1.964880e+20, 3.474921e+18, 3.684345e+16, 2.701670e+14, 1.635219e+12, 
1.966175e+20, 3.348097e+18, 3.420463e+16, 2.416803e+14, 1.410484e+12, 
1.967407e+20, 3.227256e+18, 3.178235e+16, 2.164807e+14, 1.218783e+12, 
1.968582e+20, 3.112018e+18, 2.955576e+16, 1.941478e+14, 1.054872e+12, 
1.969700e+20, 3.002286e+18, 2.751113e+16, 1.743673e+14, 9.147407e+11, 
1.970764e+20, 2.897832e+18, 2.563326e+16, 1.568355e+14, 7.947943e+11, 
1.971779e+20, 2.798055e+18, 2.390168e+16, 1.412278e+14, 6.916267e+11, 
1.972748e+20, 2.702776e+18, 2.230496e+16, 1.273272e+14, 6.028227e+11, 
1.973674e+20, 2.611642e+18, 2.082969e+16, 1.149177e+14, 5.261801e+11, 
1.974559e+20, 2.524558e+18, 1.946721e+16, 1.038399e+14, 4.599986e+11, 
1.975403e+20, 2.441425e+18, 1.820951e+16, 9.395158e+13, 4.028251e+11, 
1.976212e+20, 2.361664e+18, 1.704235e+16, 8.507470e+13, 3.531419e+11, 
1.976985e+20, 2.285467e+18, 1.596354e+16, 7.713496e+13, 3.101133e+11, 
1.977725e+20, 2.212433e+18, 1.496281e+16, 7.000513e+13, 2.726910e+11, 
1.978434e+20, 2.142541e+18, 1.403542e+16, 6.360666e+13, 2.401427e+11, 
1.979113e+20, 2.075482e+18, 1.317352e+16, 5.784590e+13, 2.117365e+11, 
1.979764e+20, 2.011195e+18, 1.237293e+16, 5.266054e+13, 1.869442e+11, 
1.980387e+20, 1.949600e+18, 1.162939e+16, 4.799209e+13, 1.652922e+11, 
